,Date,File Name,Experiment Type,QC?,Diff?,Cell Line,CL/CR#,Final Clone?,Passage,Gene,Protein,Fluorescent Protein,Other Label,Microscope,Objective,Dimension,MP?,Time-lapse,Exp. Details,Other,User,Path
1224,2018-08-20 00:00:00,20180820_R01,Dyes,No,cardiomyocyte,0.0,12,,,(unedited),(unedited),(unedited),2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180820
1225,2018-08-20 00:00:00,20180820_R02,Dyes,No,cardiomyocyte,0.0,12,,,(unedited),(unedited),(unedited),2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180820
1226,2018-08-20 00:00:00,20180820_R03,Dyes,No,cardiomyocyte,0.0,12,,,(unedited),(unedited),(unedited),2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180820
1227,2018-08-20 00:00:00,20180820_R04,Dyes,No,cardiomyocyte,0.0,12,,,(unedited),(unedited),(unedited),2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180820
1228,2018-08-20 00:00:00,20180820_R05,Dyes,No,cardiomyocyte,0.0,12,,,(unedited),(unedited),(unedited),2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180820
1229,2018-08-20 00:00:00,20180820_R06,Dyes,No,cardiomyocyte,0.0,12,,,(unedited),(unedited),(unedited),2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180820
1230,2018-08-20 00:00:00,20180820_R07,Dyes,No,cardiomyocyte,0.0,12,,,(unedited),(unedited),(unedited),2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180820
1231,2018-08-20 00:00:00,20180820_R08,Dyes,No,cardiomyocyte,0.0,12,,,(unedited),(unedited),(unedited),2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180820
1232,2018-08-20 00:00:00,20180820_R09,Dyes,No,cardiomyocyte,0.0,12,,,(unedited),(unedited),(unedited),2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180820
1233,2018-08-20 00:00:00,20180820_R10,Dyes,No,cardiomyocyte,0.0,12,,,(unedited),(unedited),(unedited),2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180820
1234,2018-09-10 00:00:00,20180910_R01,Dyes,No,cardiomyocyte,54.0,91,Yes,,AAVS1/CAG-plasma membrane,,mTagRFPT,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180910
1235,2018-09-10 00:00:00,20180910_R02,Dyes,No,cardiomyocyte,54.0,91,Yes,,AAVS1/CAG-plasma membrane,,mTagRFPT,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180910
1236,2018-09-10 00:00:00,20180910_R03,Dyes,No,cardiomyocyte,54.0,91,Yes,,AAVS1/CAG-plasma membrane,,mTagRFPT,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180910
1237,2018-09-10 00:00:00,20180910_R04,Dyes,No,cardiomyocyte,54.0,91,Yes,,AAVS1/CAG-plasma membrane,,mTagRFPT,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180910
1238,2018-09-10 00:00:00,20180910_R05,Dyes,No,cardiomyocyte,54.0,91,Yes,,AAVS1/CAG-plasma membrane,,mTagRFPT,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180910
1239,2018-09-10 00:00:00,20180910_R06,Dyes,No,cardiomyocyte,54.0,91,Yes,,AAVS1/CAG-plasma membrane,,mTagRFPT,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180910
1240,2018-09-10 00:00:00,20180910_R07,Dyes,No,cardiomyocyte,54.0,91,Yes,,AAVS1/CAG-plasma membrane,,mTagRFPT,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180910
1241,2018-09-10 00:00:00,20180910_R08,Dyes,No,cardiomyocyte,54.0,91,Yes,,AAVS1/CAG-plasma membrane,,mTagRFPT,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180910
1242,2018-09-17 00:00:00,20180917_R01,Drug,No,iPSC,61.0,36,Yes,41.0,H2B,histone H2B,mEGFP,,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180917
1243,2018-09-20 00:00:00,20180920_R01,Drug,No,iPSC,61.0,36,Yes,30.0,H2B,histone H2B,mEGFP,,ZSD0,20x/0.80,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20180920
1244,2018-10-02 00:00:00,20181002_R06_001,Screen-Clones,Yes,iPSC,74.0,,,,SOX2,trascription factor sox2,mEGFP,,ZSD0,20x/0.84,3D,Yes,"CL 53, 55, 59",,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20181002
1245,2018-10-02 00:00:00,20181002_R06_002,Screen-Clones,Yes,iPSC,74.0,,,,SOX2,trascription factor sox2,mEGFP,,ZSD0,100x/1.25W,3D,Yes,"CL 53, 55, 59",,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20181002
1246,2018-11-08 00:00:00,20181108_R01,AdditionalWorkup,No,iPSC,68.0,9,Yes,28.0,SMC1A,Structural maintenance of chromosomes protein 1A,mEGFP,,ZSD0,20x/0.84,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20181108
1247,2018-11-09 00:00:00,20181109_R01,AdditionalWorkup,No,iPSC,68.0,9,Yes,28.0,SMC1A,Structural maintenance of chromosomes protein 1A,mEGFP,,ZSD0,100x/1.25W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20181109
1248,2018-11-09 00:00:00,20181109_R02,AdditionalWorkup,No,iPSC,68.0,9,Yes,28.0,SMC1A,Structural maintenance of chromosomes protein 1A,mEGFP,,ZSD0,100x/1.25W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20181109
1249,2018-11-12 00:00:00,20181112_R01,AdditionalWorkup,No,iPSC,68.0,9,Yes,29.0,SMC1A,Structural maintenance of chromosomes protein 1A,mEGFP,,ZSD0,20x/0.80,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20181112
1250,2018-11-13 00:00:00,20181113_R01,AdditionalWorkup,No,iPSC,68.0,9,Yes,29.0,SMC1A,Structural maintenance of chromosomes protein 1A,mEGFP,,ZSD0,100x/1.25W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20181113
1251,2018-11-13 00:00:00,20181113_R02,AdditionalWorkup,No,iPSC,68.0,9,Yes,29.0,SMC1A,Structural maintenance of chromosomes protein 1A,mEGFP,,ZSD0,100x/1.25W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20181113
1252,2018-11-15 00:00:00,20181115_R01,AdditionalWorkup,No,iPSC,68.0,9,Yes,30.0,SMC1A,Structural maintenance of chromosomes protein 1A,mEGFP,,ZSD0,100x/1.25W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20181115
1253,2018-11-15 00:00:00,20181115_R02,AdditionalWorkup,No,iPSC,68.0,9,Yes,30.0,SMC1A,Structural maintenance of chromosomes protein 1A,mEGFP,,ZSD0,100x/1.25W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20181115
1254,2018-11-15 00:00:00,20181115_R03,AdditionalWorkup,No,iPSC,68.0,9,Yes,30.0,SMC1A,Structural maintenance of chromosomes protein 1A,mEGFP,,ZSD0,100x/1.25W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2018/20181115
1255,2019-01-21 00:00:00,20190121_R11,,No,iPSC,13.0,210,Yes,33.0,LMNB1,lamin B1,mEGFP,,ZSD0,20x/0.80,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190121
1256,2019-01-24 00:00:00,20190124_R07,,No,iPSC,13.0,210,Yes,34.0,LMNB1,lamin B1,mEGFP,,ZSD2,40x/1.2W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190124
1257,2019-01-28 00:00:00,20190128_R01,,No,iPSC,13.0,210,Yes,35.0,LMNB1,lamin B1,mEGFP,,ZSD1,40x/1.2W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190128
1258,2019-01-28 00:00:00,20190128_R02,,No,iPSC,13.0,210,Yes,35.0,LMNB1,lamin B1,mEGFP,,ZSD1,40x/1.2W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190128
1259,2019-01-31 00:00:00,20190131_R01,,No,iPSC,13.0,210,Yes,36.0,LMNB1,lamin B1,mEGFP,,ZSD2,40x/1.2W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190131
1260,2019-01-31 00:00:00,20190131_R02,,No,iPSC,13.0,210,Yes,36.0,LMNB1,lamin B1,mEGFP,,ZSD2,40x/1.2W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190131
1261,2019-02-07 00:00:00,20190207_R01,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1262,2019-02-07 00:00:00,20190207_R02,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1263,2019-02-07 00:00:00,20190207_R03,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1264,2019-02-07 00:00:00,20190207_R04,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1265,2019-02-07 00:00:00,20190207_R05,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1266,2019-02-07 00:00:00,20190207_R06,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1267,2019-02-07 00:00:00,20190207_R07,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1268,2019-02-07 00:00:00,20190207_R08,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1269,2019-02-07 00:00:00,20190207_R09,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1270,2019-02-07 00:00:00,20190207_R10,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1271,2019-02-07 00:00:00,20190207_R11,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1272,2019-02-07 00:00:00,20190207_R12,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1273,2019-02-07 00:00:00,20190207_R13,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1274,2019-02-07 00:00:00,20190207_R14,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1275,2019-02-07 00:00:00,20190207_R15,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1276,2019-02-07 00:00:00,20190207_R16-02,AdditionalWorkup,No,iPSC,74.0,26,Yes,28.0,SOX2,trascription factor sox2,mEGFP,,ZSD0,20x/0.80,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190207
1277,2019-02-08 00:00:00,20190208_R01,AdditionalWorkup,No,iPSC,74.0,26,Yes,28.0,SOX2,trascription factor sox2,mEGFP,,ZSD0,100x/1.25W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190208
1278,2019-02-12 00:00:00,20190212_R01,AdditionalWorkup,No,iPSC,74.0,26,Yes,29.0,SOX2,trascription factor sox2,mEGFP,,ZSD0,100x/1.25W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190212
1279,2019-02-18 00:00:00,20190218_R02,AdditionalWorkup,No,iPSC,13.0,210,Yes,41.0,LMNB1,lamin B1,mEGFP,,ZSD0,40x/1.2W,3D,Yes,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190218
1280,2019-02-28 00:00:00,20190228_R01,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1281,2019-02-28 00:00:00,20190228_R02,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1282,2019-02-28 00:00:00,20190228_R03,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1283,2019-02-28 00:00:00,20190228_R04,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1284,2019-02-28 00:00:00,20190228_R05,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1285,2019-02-28 00:00:00,20190228_R06,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1286,2019-02-28 00:00:00,20190228_R07,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1287,2019-02-28 00:00:00,20190228_R08,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1288,2019-02-28 00:00:00,20190228_R09,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1289,2019-02-28 00:00:00,20190228_R10,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1290,2019-02-28 00:00:00,20190228_R11,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1291,2019-02-28 00:00:00,20190228_R12,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1292,2019-02-28 00:00:00,20190228_R13,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1293,2019-02-28 00:00:00,20190228_R14,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1294,2019-02-28 00:00:00,20190228_R15,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1295,2019-02-28 00:00:00,20190228_R16,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1296,2019-02-28 00:00:00,20190228_R17,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1297,2019-02-28 00:00:00,20190228_R18,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1298,2019-02-28 00:00:00,20190228_R19,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1299,2019-02-28 00:00:00,20190228_R20,Dyes,No,cardiomyocyte,75.0,25,Yes,33.0,ACTN2,alpha actinin 2,mEGFP,,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190228
1300,2019-03-28 00:00:00,20190328_R01_001,Dyes,No,cardiomyocyte,52.0,15,Yes,28.0,MYL7,myosin light chain 7,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1301,2019-03-28 00:00:00,20190328_R01_002,Dyes,No,cardiomyocyte,52.0,15,Yes,28.0,MYL7,myosin light chain 7,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1302,2019-03-28 00:00:00,20190328_R01_003,Dyes,No,cardiomyocyte,52.0,15,Yes,28.0,MYL7,myosin light chain 7,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1303,2019-03-28 00:00:00,20190328_R01_004,Dyes,No,cardiomyocyte,52.0,15,Yes,28.0,MYL7,myosin light chain 7,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1304,2019-03-28 00:00:00,20190328_R01_005,Dyes,No,cardiomyocyte,52.0,15,Yes,28.0,MYL7,myosin light chain 7,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1305,2019-03-28 00:00:00,20190328_R02_001,Dyes,No,cardiomyocyte,52.0,15,Yes,28.0,MYL7,myosin light chain 7,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1306,2019-03-28 00:00:00,20190328_R02_002,Dyes,No,cardiomyocyte,52.0,15,Yes,28.0,MYL7,myosin light chain 7,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1307,2019-03-28 00:00:00,20190328_R02_003,Dyes,No,cardiomyocyte,52.0,15,Yes,28.0,MYL7,myosin light chain 7,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1308,2019-03-28 00:00:00,20190328_R02_004,Dyes,No,cardiomyocyte,52.0,15,Yes,28.0,MYL7,myosin light chain 7,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1309,2019-03-28 00:00:00,20190328_R02_005,Dyes,No,cardiomyocyte,52.0,15,Yes,28.0,MYL7,myosin light chain 7,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1310,2019-03-28 00:00:00,20190328_R03_001,Dyes,No,cardiomyocyte,11.0,27,Yes,36.0,TOMM20,Tom20,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1311,2019-03-28 00:00:00,20190328_R03_002,Dyes,No,cardiomyocyte,11.0,27,Yes,36.0,TOMM20,Tom20,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1312,2019-03-28 00:00:00,20190328_R03_003,Dyes,No,cardiomyocyte,11.0,27,Yes,36.0,TOMM20,Tom20,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1313,2019-03-28 00:00:00,20190328_R04_001,Dyes,No,cardiomyocyte,11.0,27,Yes,36.0,TOMM20,Tom20,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1314,2019-03-28 00:00:00,20190328_R04_002,Dyes,No,cardiomyocyte,11.0,27,Yes,36.0,TOMM20,Tom20,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1315,2019-03-28 00:00:00,20190328_R04_003,Dyes,No,cardiomyocyte,11.0,27,Yes,36.0,TOMM20,Tom20,mEGFP,2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1316,2019-03-28 00:00:00,20190328_R05_001,Dyes,No,cardiomyocyte,0.0,,,17.0,(unedited),(unedited),(unedited),2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
1317,2019-03-28 00:00:00,20190328_R05_002,Dyes,No,cardiomyocyte,0.0,,,17.0,(unedited),(unedited),(unedited),2 uM Fluo-4 in Tyrode's Buffer,ZSD0,10x/0.63,2D,No,Yes,,,RY,/allen/aics/assay-dev/MicroscopyData/Ruian/2019/20190328
